node,cpu_energy_mj,lpm_energy_mj,radio_tx_energy_mj,radio_rx_energy_mj,node_time,total_sent,total_received,bytes_tx,bytes_rx,r2n_latency,lqi,rssi,server_sent,server_received,server_bytes_rx,n2r_latency,hops,rtt_latency,root_time_now
fd00::202:2:2:2,18,0,0,8,2558874,242,253,60,12,44,100,-52,253,495,60,46,0,57,2558920
fd00::202:2:2:2,18,0,0,8,2569405,243,254,60,12,194,100,-52,254,497,60,15,0,132,2569420
fd00::202:2:2:2,18,0,0,8,2579934,244,255,60,12,64,100,-52,256,499,60,57,0,67,2579991
fd00::202:2:2:2,18,0,0,8,2590465,245,257,60,12,14,100,-52,257,502,60,25,0,42,2590490
fd00::202:2:2:2,18,0,0,8,2600996,246,258,60,12,24,100,-52,258,504,60,64,0,47,2601060
fd00::202:2:2:2,18,0,0,8,2611527,247,259,60,12,34,100,-52,259,506,60,33,0,52,2611560
fd00::202:2:2:2,18,0,0,8,2622059,248,260,60,12,44,100,-52,260,508,60,71,0,57,2622130
fd00::202:2:2:2,18,0,0,8,2632589,249,261,60,12,54,100,-52,261,510,60,41,0,62,2632630
fd00::202:2:2:2,18,0,0,8,2643120,250,262,60,12,64,100,-52,262,512,60,10,0,67,2643130
fd00::202:2:2:2,18,0,0,8,2653653,251,263,60,12,74,100,-52,263,514,60,47,0,72,2653700
fd00::202:2:2:2,18,0,0,8,2664182,252,264,60,12,14,100,-52,264,516,60,18,0,42,2664200
fd00::202:2:2:2,18,0,0,8,2674713,253,265,60,12,24,100,-52,265,518,60,57,0,47,2674770
fd00::202:2:2:2,18,0,0,8,2685246,254,266,60,12,34,100,-52,266,520,60,24,0,52,2685270
fd00::202:2:2:2,18,0,0,8,2695775,255,267,60,12,44,100,-52,267,522,60,65,0,57,2695840
fd00::202:2:2:2,18,0,0,8,2706306,256,268,60,12,54,100,-52,268,524,60,34,0,62,2706340
fd00::202:2:2:2,18,0,0,8,2716839,257,269,60,12,64,100,-52,269,526,60,71,0,67,2716910
fd00::202:2:2:2,18,0,0,8,2727370,258,270,60,12,74,100,-52,270,528,60,40,0,72,2727410
fd00::202:2:2:2,18,0,0,8,2737899,259,271,60,12,14,100,-52,271,530,60,11,0,42,2737910
fd00::202:2:2:2,18,0,0,8,2748430,260,272,60,12,24,100,-52,272,532,60,50,0,47,2748480
fd00::202:2:2:2,18,0,0,8,2758963,261,273,60,12,34,100,-52,273,534,60,17,0,52,2758980
fd00::202:2:2:2,18,0,0,8,2769494,262,274,60,12,44,100,-52,274,536,60,56,0,57,2769550
fd00::202:2:2:2,18,0,0,8,2780025,263,275,60,12,54,100,-52,276,538,60,95,0,62,2780120
fd00::202:2:2:2,18,0,0,8,2790554,264,277,60,12,74,100,-52,277,541,60,66,0,72,2790620
fd00::202:2:2:2,18,0,0,8,2801085,265,278,60,12,14,100,-52,278,543,60,35,0,42,2801120
fd00::202:2:2:2,18,0,0,8,2811616,266,279,60,12,24,100,-52,279,545,60,74,0,47,2811690
fd00::202:2:2:2,18,0,0,8,2822147,267,280,60,12,34,100,-52,280,547,60,43,0,52,2822190
fd00::202:2:2:2,18,0,0,8,2832678,268,281,60,12,44,100,-52,281,549,60,12,0,57,2832690
fd00::202:2:2:2,18,0,0,8,2843209,269,282,60,12,54,100,-52,282,551,60,51,0,62,2843260
fd00::202:2:2:2,18,0,0,8,2853742,270,283,60,12,64,100,-52,283,553,60,18,0,67,2853760
fd00::202:2:2:2,18,0,0,8,2864271,271,284,60,12,74,100,-52,284,555,60,59,0,72,2864330
fd00::202:2:2:2,18,0,0,8,2874802,272,285,60,12,14,100,-52,285,557,60,28,0,42,2874830
fd00::202:2:2:2,18,0,0,8,2885335,273,286,60,12,24,100,-52,286,559,60,65,0,47,2885400
fd00::202:2:2:2,18,0,0,8,2895866,274,287,60,12,34,100,-52,287,561,60,34,0,52,2895900
fd00::202:2:2:2,18,0,0,8,2906395,275,288,60,12,44,100,-52,288,563,60,75,0,57,2906470
fd00::202:2:2:2,18,0,0,8,2916928,276,289,60,12,54,100,-52,289,565,60,42,0,62,2916970
fd00::202:2:2:2,18,0,0,8,2927459,277,290,60,12,64,100,-52,290,567,60,11,0,67,2927470
fd00::202:2:2:2,18,0,0,8,2937988,278,291,60,12,74,100,-52,291,569,60,52,0,72,2938040
fd00::202:2:2:2,18,0,0,8,2948521,279,292,60,12,14,100,-52,292,571,60,19,0,42,2948540
fd00::202:2:2:2,18,0,0,8,2959052,280,293,60,12,24,100,-52,293,573,60,58,0,47,2959110
fd00::202:2:2:2,18,0,0,8,2969581,281,294,60,12,34,100,-52,294,575,60,29,0,52,2969610
fd00::202:2:2:2,18,0,0,8,2980112,282,296,60,12,54,100,-52,296,578,60,68,0,62,2980180
fd00::202:2:2:2,18,0,0,8,2990643,283,297,60,12,64,100,-52,297,580,60,37,0,67,2990680
fd00::202:2:2:2,18,0,0,8,3001174,284,298,60,12,74,100,-52,298,582,60,6,0,72,3001180
fd00::202:2:2:2,18,0,0,8,3011705,285,299,60,12,14,100,-52,299,584,60,45,0,42,3011750
fd00::202:2:2:2,18,0,0,8,3022236,286,300,60,12,24,100,-52,300,586,60,14,0,47,3022250
fd00::202:2:2:2,18,0,0,8,3032767,287,301,60,12,34,100,-52,301,588,60,53,0,52,3032820
fd00::202:2:2:2,18,0,0,8,3043298,288,302,60,12,43,100,-52,302,590,60,22,0,56,3043320
fd00::202:2:2:2,18,0,0,8,3053831,289,303,60,12,54,100,-52,303,592,60,59,0,62,3053890
fd00::202:2:2:2,18,0,0,8,3064360,290,304,60,12,64,100,-52,304,594,60,30,0,67,3064390
fd00::202:2:2:2,18,0,0,8,3074891,291,305,60,12,74,100,-52,305,596,60,69,0,72,3074960
fd00::202:2:2:2,18,0,0,8,3085422,292,306,60,12,14,100,-52,306,598,60,38,0,42,3085460
fd00::202:2:2:2,18,0,0,8,3095955,293,307,60,12,24,100,-52,307,600,60,5,0,47,3095960
fd00::202:2:2:2,18,0,0,8,3106484,294,308,60,12,34,100,-52,308,602,60,46,0,52,3106530
fd00::202:2:2:2,18,0,0,8,3117015,295,309,60,12,44,100,-52,309,604,60,15,0,57,3117030
fd00::202:2:2:2,18,0,0,8,3127546,296,310,60,12,54,100,-52,310,606,60,54,0,62,3127600
fd00::202:2:2:2,18,0,0,8,3138079,297,311,60,12,64,100,-52,311,608,60,21,0,67,3138100
fd00::202:2:2:2,18,0,0,8,3148610,298,312,60,12,73,100,-52,312,610,60,60,0,71,3148670
fd00::202:2:2:2,18,0,0,8,3159139,299,313,60,12,14,100,-52,313,612,60,31,0,42,3159170
fd00::202:2:2:2,18,0,0,8,3169672,300,314,60,12,24,100,-52,314,614,60,68,0,47,3169740
fd00::202:2:2:2,18,0,0,8,3180201,301,316,60,12,44,100,-52,316,617,60,39,0,57,3180240
fd00::202:2:2:2,18,0,0,8,3190732,302,317,60,12,54,100,-52,317,619,60,8,0,62,3190740
fd00::202:2:2:2,18,0,0,8,3201263,303,318,60,12,64,100,-52,318,621,60,47,0,67,3201310
fd00::202:2:2:2,18,0,0,8,3211794,304,319,60,12,74,100,-52,319,623,60,16,0,72,3211810
fd00::202:2:2:2,18,0,0,8,3222325,305,320,60,12,14,100,-52,320,625,60,55,0,42,3222380
fd00::202:2:2:2,18,0,0,8,3232858,306,321,60,12,24,100,-52,321,627,60,22,0,47,3232880
fd00::202:2:2:2,18,0,0,8,3243387,307,322,60,12,34,100,-52,322,629,60,63,0,52,3243450
fd00::202:2:2:2,18,0,0,8,3253918,308,323,60,12,44,100,-52,323,631,60,32,0,57,3253950
fd00::202:2:2:2,18,0,0,8,3264449,309,324,60,12,54,100,-52,324,633,60,71,0,62,3264520
fd00::202:2:2:2,18,0,0,8,3274982,310,325,60,12,64,100,-52,325,635,60,38,0,67,3275020
fd00::202:2:2:2,18,0,0,8,3285511,311,326,60,12,74,100,-52,326,637,60,9,0,72,3285520
fd00::202:2:2:2,18,0,0,8,3296042,312,327,60,12,14,100,-52,327,639,60,48,0,42,3296090
fd00::202:2:2:2,18,0,0,8,3306575,313,328,60,12,24,100,-52,328,641,60,15,0,47,3306590
fd00::202:2:2:2,18,0,0,8,3317106,314,329,60,12,34,100,-52,329,643,60,54,0,52,3317160
fd00::202:2:2:2,18,0,0,8,3327635,315,330,60,12,44,100,-52,330,645,60,25,0,57,3327660
fd00::202:2:2:2,18,0,0,8,3338168,316,331,60,12,54,100,-52,331,647,60,62,0,62,3338230
fd00::202:2:2:2,18,0,0,8,3348699,317,332,60,12,64,100,-52,332,649,60,31,0,67,3348730
fd00::202:2:2:2,18,0,0,8,3359229,318,333,60,12,74,100,-52,333,651,60,71,0,72,3359300
fd00::202:2:2:2,18,0,0,8,3369761,319,334,60,12,14,100,-52,334,653,60,39,0,42,3369800
fd00::202:2:2:2,18,0,0,8,3380290,320,336,60,12,34,100,-52,336,656,60,10,0,52,3380300
fd00::202:2:2:2,18,0,0,8,3390821,321,337,60,12,44,100,-52,337,658,60,49,0,57,3390870
fd00::202:2:2:2,18,0,0,8,3401352,322,338,60,12,54,100,-52,338,660,60,18,0,62,3401370
fd00::202:2:2:2,18,0,0,8,3411883,323,339,60,12,64,100,-52,339,662,60,57,0,67,3411940
fd00::202:2:2:2,18,0,0,8,3422414,324,340,60,12,74,100,-52,340,664,60,26,0,72,3422440
fd00::202:2:2:2,18,0,0,8,3432945,325,341,60,12,14,100,-52,341,666,60,65,0,42,3433010
fd00::202:2:2:2,18,0,0,8,3443476,326,342,60,12,24,100,-52,342,668,60,34,0,47,3443510
fd00::202:2:2:2,18,0,0,8,3454009,327,343,60,12,34,100,-52,343,670,60,71,0,52,3454080
fd00::202:2:2:2,18,0,0,8,3464540,328,344,60,12,44,100,-52,344,672,60,40,0,57,3464580
fd00::202:2:2:2,18,0,0,8,3475071,329,345,60,12,54,100,-52,345,674,60,9,0,62,3475080
fd00::202:2:2:2,18,0,0,8,3485600,330,346,60,12,64,100,-52,346,676,60,50,0,67,3485650
fd00::202:2:2:2,18,0,0,8,3496131,331,347,60,12,74,100,-52,347,678,60,19,0,72,3496150
fd00::202:2:2:2,18,0,0,8,3506664,332,348,60,12,14,100,-52,348,680,60,56,0,42,3506720
fd00::202:2:2:2,18,0,0,8,3517195,333,349,60,12,24,100,-52,349,682,60,25,0,47,3517220
fd00::202:2:2:2,18,0,0,8,3527724,334,350,60,12,33,100,-52,350,684,60,66,0,51,3527790
fd00::202:2:2:2,18,0,0,8,3538257,335,351,60,12,44,100,-52,351,686,60,33,0,57,3538290
fd00::202:2:2:2,18,0,0,8,3548788,336,352,60,12,54,100,-52,352,688,60,72,0,62,3548860
fd00::202:2:2:2,18,0,0,8,3559319,337,353,60,12,64,100,-52,353,690,60,41,0,67,3559360
fd00::202:2:2:2,18,0,0,8,3569848,338,354,60,12,74,100,-52,354,692,60,12,0,72,3569860
fd00::202:2:2:2,18,0,0,8,3580379,339,356,60,12,24,100,-52,356,695,60,51,0,47,3580430
fd00::202:2:2:2,18,0,0,8,3590910,340,357,60,12,34,100,-52,357,697,60,20,0,52,3590930
